gene_id	symbol	gene_type	ncbi_ortholog_count	has_ncbi_ortholog
124904897	LOC124904897	ncRNA	0	false
124904898	LOC124904898	ncRNA	0	false
124904899	LOC124904899	ncRNA	0	false
124904900	LOC124904900	ncRNA	0	false
124904901	LOC124904901	ncRNA	0	false
124904902	LOC124904902	ncRNA	0	false
124904903	LOC124904903	protein-coding	2	true
124904904	LOC124904904	ncRNA	0	false
124904905	LOC124904905	ncRNA	0	false
124904906	LOC124904906	ncRNA	0	false
124904907	LOC124904907	ncRNA	0	false
124904908	LOC124904908	ncRNA	0	false
124904909	LOC124904909	ncRNA	0	false
124904910	LOC124904910	ncRNA	0	false
124904911	LOC124904911	ncRNA	0	false
124904912	LOC124904912	ncRNA	0	false
124904913	LOC124904913	ncRNA	0	false
124904914	LOC124904914	ncRNA	0	false
124904915	LOC124904915	ncRNA	0	false
124904916	LOC124904916	ncRNA	0	false
124904917	LOC124904917	ncRNA	0	false
124904918	LOC124904918	ncRNA	0	false
124904919	LOC124904919	ncRNA	0	false
124904920	LOC124904920	ncRNA	0	false
124904921	LOC124904921	ncRNA	0	false
124904922	LOC124904922	ncRNA	0	false
124904923	LOC124904923	ncRNA	0	false
124904924	LOC124904924	ncRNA	0	false
124904925	LOC124904925	ncRNA	0	false
124904926	LOC124904926	ncRNA	0	false
124904927	LOC124904927	protein-coding	0	false
124904928	LOC124904928	ncRNA	0	false
124904929	LOC124904929	ncRNA	0	false
124904930	LOC124904930	protein-coding	0	false
124904931	LOC124904931	ncRNA	0	false
124904932	LOC124904932	ncRNA	0	false
124904933	LOC124904933	ncRNA	0	false
124904934	LOC124904934	ncRNA	0	false
124904935	LOC124904935	ncRNA	0	false
124904936	BCAS1-AS1	ncRNA	0	false
124904937	LOC124904937	ncRNA	0	false
124904938	LOC124904938	ncRNA	0	false
124904939	LOC124904939	ncRNA	0	false
124904940	LOC124904940	ncRNA	0	false
124904941	LOC124904941	ncRNA	0	false
124904942	LOC124904942	protein-coding	0	false
124904943	LOC124904943	ncRNA	0	false
124904944	LOC124904944	ncRNA	0	false
124904945	LOC124904945	ncRNA	0	false
124904946	LOC124904946	ncRNA	0	false
124904947	LOC124904947	ncRNA	0	false
124904948	LOC124904948	ncRNA	0	false
124904949	LOC124904949	ncRNA	0	false
124904950	LOC124904950	protein-coding	0	false
124904951	LOC124904951	protein-coding	0	false
124904952	LOC124904952	ncRNA	0	false
124904953	LOC124904953	ncRNA	0	false
124904954	LOC124904954	ncRNA	0	false
124904955	LOC124904955	ncRNA	0	false
124904956	LOC124904956	ncRNA	0	false
124904957	LOC124904957	ncRNA	0	false
124904958	LOC124904958	protein-coding	0	false
124904959	LOC124904959	ncRNA	0	false
124904960	LOC124904960	ncRNA	0	false
124904961	BETALINC1	ncRNA	0	false
124904962	LOC124904962	protein-coding	0	false
124904963	LOC124904963	ncRNA	0	false
124904964	LOC124904964	ncRNA	0	false
124904965	LOC124904965	ncRNA	0	false
124904966	LOC124904966	ncRNA	0	false
124904967	LOC124904967	ncRNA	0	false
124904968	LOC124904968	ncRNA	0	false
124904970	LOC124904970	protein-coding	0	false
124904971	LOC124904971	ncRNA	0	false
124904972	LOC124904972	pseudo	0	false
124904973	LOC124904973	pseudo	0	false
124904974	LOC124904974	snoRNA	0	false
124904975	LOC124904975	snoRNA	0	false
124904976	LOC124904976	snoRNA	0	false
124904977	LOC124904977	pseudo	0	false
124904978	LOC124904978	snoRNA	0	false
124904979	LOC124904979	snoRNA	0	false
124904980	LOC124904980	snoRNA	0	false
124904981	LOC124904981	pseudo	0	false
124904982	LOC124904982	pseudo	0	false
124904983	LOC124904983	snoRNA	0	false
124904984	LOC124904984	pseudo	0	false
124904985	LOC124904985	pseudo	0	false
124904986	LOC124904986	snRNA	0	false
124904987	LOC124904987	pseudo	0	false
124904988	LOC124904988	pseudo	0	false
124904989	LOC124904989	ncRNA	0	false
124904990	LOC124904990	ncRNA	0	false
124904991	LOC124904991	ncRNA	0	false
124904992	LOC124904992	ncRNA	0	false
124904993	LOC124904993	ncRNA	0	false
124904994	LOC124904994	ncRNA	0	false
124904995	LOC124904995	pseudo	0	false
124904996	LOC124904996	ncRNA	0	false
124904997	LOC124904997	ncRNA	0	false
124904998	LOC124904998	ncRNA	0	false
124904999	LOC124904999	ncRNA	0	false
124905000	LOC124905000	ncRNA	0	false
124905001	LOC124905001	ncRNA	0	false
124905002	LOC124905002	ncRNA	0	false
124905003	LOC124905003	ncRNA	0	false
124905004	LOC124905004	ncRNA	0	false
124905005	LOC124905005	ncRNA	0	false
124905006	LOC124905006	ncRNA	0	false
124905007	LOC124905007	ncRNA	0	false
124905008	LOC124905008	ncRNA	0	false
124905009	LOC124905009	ncRNA	0	false
124905010	LOC124905010	ncRNA	0	false
124905011	LOC124905011	ncRNA	0	false
124905012	LOC124905012	ncRNA	0	false
124905013	LOC124905013	ncRNA	0	false
124905014	RUNX1-AS1	ncRNA	0	false
124905015	LOC124905015	ncRNA	0	false
124905016	LOC124905016	ncRNA	0	false
124905017	LOC124905017	ncRNA	0	false
124905018	LOC124905018	ncRNA	0	false
124905019	LOC124905019	ncRNA	0	false
124905020	LOC124905020	ncRNA	0	false
124905021	LOC124905021	ncRNA	0	false
124905022	LOC124905022	ncRNA	0	false
124905023	LOC124905023	ncRNA	0	false
124905024	LOC124905024	ncRNA	0	false
124905025	LOC124905025	ncRNA	0	false
124905026	LOC124905026	ncRNA	0	false
124905027	LOC124905027	protein-coding	17	true
124905028	LOC124905028	ncRNA	0	false
124905029	LOC124905029	ncRNA	0	false
124905030	LOC124905030	ncRNA	0	false
124905031	LOC124905031	ncRNA	0	false
124905032	LOC124905032	ncRNA	0	false
124905033	LOC124905033	ncRNA	0	false
124905034	LOC124905034	ncRNA	0	false
124905035	LOC124905035	ncRNA	0	false
124905036	HEPFAL	ncRNA	0	false
124905037	LOC124905037	ncRNA	0	false
124905038	LOC124905038	ncRNA	0	false
124905039	LOC124905039	ncRNA	0	false
124905040	LOC124905040	ncRNA	0	false
124905041	LOC124905041	ncRNA	0	false
124905042	LOC124905042	ncRNA	0	false
124905043	LOC124905043	ncRNA	0	false
124905044	LOC124905044	ncRNA	0	false
124905045	LOC124905045	ncRNA	0	false
124905046	DIP2A-DT	ncRNA	0	false
124905047	LOC124905047	ncRNA	0	false
124905048	LOC124905048	ncRNA	0	false
124905049	LOC124905049	protein-coding	0	false
124905050	LOC124905050	protein-coding	0	false
124905051	LOC124905051	protein-coding	0	false
124905052	LOC124905052	ncRNA	0	false
124905053	LOC124905053	ncRNA	0	false
124905054	LOC124905054	ncRNA	0	false
124905055	LOC124905055	ncRNA	0	false
124905056	LOC124905056	ncRNA	0	false
124905057	LOC124905057	ncRNA	0	false
124905058	LOC124905058	ncRNA	0	false
124905059	LOC124905059	pseudo	0	false
124905060	LOC124905060	pseudo	0	false
124905061	LOC124905061	pseudo	0	false
124905062	LOC124905062	snRNA	0	false
124905063	LOC124905063	pseudo	0	false
124905064	LOC124905064	pseudo	0	false
124905065	LOC124905065	snoRNA	0	false
124905066	LOC124905066	pseudo	0	false
124905067	LOC124905067	pseudo	0	false
124905068	LOC124905068	snoRNA	0	false
124905069	LOC124905069	snoRNA	0	false
124905070	LOC124905070	snoRNA	0	false
124905071	LOC124905071	snoRNA	0	false
124905072	LOC124905072	snoRNA	0	false
124905073	LOC124905073	snoRNA	0	false
124905074	LOC124905074	snoRNA	0	false
124905075	LOC124905075	ncRNA	0	false
124905076	LOC124905076	ncRNA	0	false
124905077	LOC124905077	ncRNA	0	false
124905078	LOC124905078	ncRNA	0	false
124905079	LOC124905079	ncRNA	0	false
124905080	LOC124905080	ncRNA	0	false
124905081	LOC124905081	protein-coding	0	false
124905082	LOC124905082	ncRNA	0	false
124905083	LOC124905083	ncRNA	0	false
124905084	LOC124905084	ncRNA	0	false
124905085	LOC124905085	ncRNA	0	false
124905086	LOC124905086	ncRNA	0	false
124905087	LOC124905087	ncRNA	0	false
124905088	LOC124905088	ncRNA	0	false
124905089	LOC124905089	ncRNA	0	false
124905090	LOC124905090	ncRNA	0	false
124905091	LOC124905091	ncRNA	0	false
124905092	LOC124905092	ncRNA	0	false
124905093	LOC124905093	ncRNA	0	false
124905094	LOC124905094	ncRNA	0	false
124905095	LOC124905095	ncRNA	0	false
124905096	LOC124905096	ncRNA	0	false
124905098	LOC124905098	ncRNA	0	false
124905099	LOC124905099	ncRNA	0	false
124905100	LOC124905100	ncRNA	0	false
124905101	LOC124905101	pseudo	0	false
124905102	LOC124905102	ncRNA	0	false
124905103	LOC124905103	ncRNA	0	false
124905104	LOC124905104	ncRNA	0	false
124905105	LARGE1-AS2	ncRNA	0	false
124905106	LOC124905106	ncRNA	0	false
124905107	LOC124905107	ncRNA	0	false
124905108	LOC124905108	ncRNA	0	false
124905109	LOC124905109	ncRNA	0	false
124905110	LOC124905110	ncRNA	0	false
124905111	LOC124905111	ncRNA	0	false
124905112	LOC124905112	ncRNA	0	false
124905113	LOC124905113	ncRNA	0	false
124905114	LOC124905114	ncRNA	0	false
124905115	LOC124905115	protein-coding	0	false
124905116	LOC124905116	ncRNA	0	false
124905117	TOMM22-DT	ncRNA	0	false
124905118	LOC124905118	ncRNA	0	false
124905119	LOC124905119	ncRNA	0	false
124905120	LOC124905120	ncRNA	0	false
124905121	LOC124905121	ncRNA	0	false
124905122	LOC124905122	ncRNA	0	false
124905123	LOC124905123	ncRNA	0	false
124905124	LOC124905124	ncRNA	0	false
124905125	LOC124905125	ncRNA	0	false
124905126	LOC124905126	ncRNA	0	false
124905127	LOC124905127	ncRNA	0	false
124905128	LOC124905128	ncRNA	0	false
124905129	LOC124905129	ncRNA	0	false
124905130	LOC124905130	ncRNA	0	false
124905131	LOC124905131	ncRNA	0	false
124905132	LOC124905132	ncRNA	0	false
124905133	LOC124905133	ncRNA	0	false
124905134	LOC124905134	ncRNA	0	false
124905135	LOC124905135	protein-coding	0	false
124905136	LOC124905136	ncRNA	0	false
124905137	LOC124905137	ncRNA	0	false
124905138	LOC124905138	ncRNA	0	false
124905139	LOC124905139	protein-coding	9	true
124905140	LOC124905140	ncRNA	0	false
124905141	LOC124905141	ncRNA	0	false
124905142	LOC124905142	ncRNA	0	false
124905143	LOC124905143	ncRNA	0	false
124905144	LOC124905144	ncRNA	0	false
124905145	LOC124905145	ncRNA	0	false
124905146	LOC124905146	ncRNA	0	false
124905147	LOC124905147	ncRNA	0	false
124905149	LOC124905149	ncRNA	0	false
124905150	LOC124905150	ncRNA	0	false
124905151	LOC124905151	pseudo	0	false
124905152	MED15P7	pseudo	0	false
124905153	LOC124905153	protein-coding	0	false
124905154	LOC124905154	other	0	false
124905155	LOC124905155	protein-coding	0	false
124905156	LOC124905156	protein-coding	1	true
124905157	LOC124905157	snoRNA	0	false
124905158	LOC124905158	snoRNA	0	false
124905159	LOC124905159	snoRNA	0	false
124905160	LOC124905160	pseudo	0	false
124905161	LOC124905161	pseudo	0	false
124905162	LOC124905162	pseudo	0	false
124905163	LOC124905163	pseudo	0	false
124905164	LOC124905164	pseudo	0	false
124905165	LOC124905165	pseudo	0	false
124905166	LOC124905166	pseudo	0	false
124905167	LOC124905167	pseudo	0	false
124905168	LOC124905168	snRNA	0	false
124905169	LOC124905169	snRNA	0	false
124905170	LOC124905170	snRNA	0	false
124905171	LOC124905171	snoRNA	0	false
124905172	LOC124905172	ncRNA	0	false
124905173	LOC124905173	ncRNA	0	false
124905174	LOC124905174	ncRNA	0	false
124905175	LOC124905175	ncRNA	0	false
124905176	LOC124905176	ncRNA	0	false
124905177	LOC124905177	ncRNA	0	false
124905178	LOC124905178	ncRNA	0	false
124905179	LINC03053	ncRNA	0	false
124905180	LOC124905180	ncRNA	0	false
124905181	LOC124905181	ncRNA	0	false
124905182	LOC124905182	ncRNA	0	false
124905183	LOC124905183	ncRNA	0	false
124905184	LOC124905184	ncRNA	0	false
124905185	LOC124905185	ncRNA	0	false
124905186	LOC124905186	ncRNA	0	false
124905187	LOC124905187	ncRNA	0	false
124905188	LOC124905188	ncRNA	0	false
124905189	LOC124905189	ncRNA	0	false
124905190	LOC124905190	ncRNA	0	false
124905191	LOC124905191	ncRNA	0	false
124905192	LOC124905192	ncRNA	0	false
124905193	LOC124905193	ncRNA	0	false
124905194	LOC124905194	ncRNA	0	false
124905195	LOC124905195	ncRNA	0	false
124905196	LOC124905196	ncRNA	0	false
124905197	LOC124905197	ncRNA	0	false
124905198	LOC124905198	ncRNA	0	false
124905199	LOC124905199	ncRNA	0	false
124905200	LOC124905200	ncRNA	0	false
124905201	LOC124905201	ncRNA	0	false
124905202	LOC124905202	ncRNA	0	false
124905203	LOC124905203	ncRNA	0	false
124905204	LOC124905204	ncRNA	0	false
124905205	LOC124905205	ncRNA	0	false
124905206	LOC124905206	ncRNA	0	false
124905207	LOC124905207	ncRNA	0	false
124905208	LOC124905208	ncRNA	0	false
124905209	LOC124905209	ncRNA	0	false
124905210	LOC124905210	ncRNA	0	false
124905211	LOC124905211	ncRNA	0	false
124905212	LOC124905212	ncRNA	0	false
124905213	LOC124905213	ncRNA	0	false
124905214	LOC124905214	ncRNA	0	false
124905215	LOC124905215	ncRNA	0	false
124905216	LOC124905216	ncRNA	0	false
124905217	LOC124905217	ncRNA	0	false
124905218	LOC124905218	ncRNA	0	false
124905219	LOC124905219	ncRNA	0	false
124905220	LOC124905220	ncRNA	0	false
124905221	MIR106AHG	ncRNA	0	false
124905222	LOC124905222	ncRNA	0	false
124905223	LOC124905223	ncRNA	0	false
124905224	LOC124905224	ncRNA	0	false
124905225	LOC124905225	ncRNA	0	false
124905227	LOC124905227	ncRNA	0	false
124905228	LOC124905228	ncRNA	0	false
124905229	LOC124905229	ncRNA	0	false
124905230	LOC124905230	protein-coding	0	false
124905231	LOC124905231	ncRNA	0	false
124905232	LOC124905232	ncRNA	0	false
124905233	LOC124905233	ncRNA	0	false
124905234	LOC124905234	ncRNA	0	false
124905235	LOC124905235	ncRNA	0	false
124905236	LOC124905236	ncRNA	0	false
124905237	LOC124905237	ncRNA	0	false
124905238	LOC124905238	ncRNA	0	false
124905239	LOC124905239	ncRNA	0	false
124905240	LOC124905240	ncRNA	0	false
124905241	LOC124905241	ncRNA	0	false
124905242	LOC124905242	ncRNA	0	false
124905243	LOC124905243	ncRNA	0	false
124905244	LOC124905244	ncRNA	0	false
124905245	LOC124905245	ncRNA	0	false
124905246	LOC124905246	ncRNA	0	false
124905247	MSL3-DT	ncRNA	0	false
124905248	LOC124905248	ncRNA	0	false
124905249	LOC124905249	ncRNA	0	false
124905250	LOC124905250	ncRNA	0	false
124905251	LOC124905251	ncRNA	0	false
124905252	LOC124905252	ncRNA	0	false
124905253	LOC124905253	ncRNA	0	false
124905254	LOC124905254	ncRNA	0	false
124905255	LOC124905255	ncRNA	0	false
124905256	LOC124905256	ncRNA	0	false
124905257	LOC124905257	ncRNA	0	false
124905258	LOC124905258	ncRNA	0	false
124905259	LOC124905259	ncRNA	0	false
124905260	LOC124905260	ncRNA	0	false
124905261	LOC124905261	ncRNA	0	false
124905262	LOC124905262	ncRNA	0	false
124905263	LOC124905263	ncRNA	0	false
124905264	LOC124905264	snRNA	0	false
124905265	LOC124905265	snRNA	0	false
124905266	LOC124905266	snoRNA	0	false
124905267	LOC124905267	pseudo	0	false
124905268	LOC124905268	snoRNA	0	false
124905269	LOC124905269	snoRNA	0	false
124905270	LOC124905270	snoRNA	0	false
124905271	LOC124905271	snoRNA	0	false
124905272	LOC124905272	snoRNA	0	false
124905273	LOC124905273	snoRNA	0	false
124905274	LOC124905274	pseudo	0	false
124905275	LOC124905275	snoRNA	0	false
124905276	LOC124905276	snoRNA	0	false
124905277	LOC124905277	snoRNA	0	false
124905278	LOC124905278	snoRNA	0	false
124905279	LOC124905279	snoRNA	0	false
124905280	LOC124905280	snoRNA	0	false
124905281	LOC124905281	pseudo	0	false
124905282	LOC124905282	snoRNA	0	false
124905283	LOC124905283	snoRNA	0	false
124905284	LOC124905284	pseudo	0	false
124905285	LOC124905285	pseudo	0	false
124905286	LOC124905286	pseudo	0	false
124905287	LOC124905287	pseudo	0	false
124905288	LOC124905288	pseudo	0	false
124905289	LOC124905289	pseudo	0	false
124905290	LOC124905290	snoRNA	0	false
124905291	LOC124905291	snoRNA	0	false
124905292	LOC124905292	snoRNA	0	false
124905293	LOC124905293	pseudo	0	false
124905294	LOC124905294	pseudo	0	false
124905295	LOC124905295	pseudo	0	false
124905296	LOC124905296	pseudo	0	false
124905297	LOC124905297	pseudo	0	false
124905298	LOC124905298	pseudo	0	false
124905299	LOC124905299	pseudo	0	false
124905300	LOC124905300	protein-coding	0	false
124905301	LOC124905301	pseudo	0	false
124905302	LOC124905302	ncRNA	0	false
124905303	LOC124905303	ncRNA	0	false
124905304	LOC124905304	ncRNA	0	false
124905305	LOC124905305	ncRNA	0	false
124905306	LOC124905306	ncRNA	0	false
124905308	LOC124905308	pseudo	0	false
124905309	LOC124905309	pseudo	0	false
124905310	LOC124905310	ncRNA	0	false
124905311	LOC124905311	pseudo	0	false
124905312	LOC124905312	ncRNA	0	false
124905313	LOC124905313	snRNA	0	false
124905314	LOC124905314	pseudo	0	false
124905315	LOC124905315	pseudo	0	false
124905316	LOC124905316	ncRNA	0	false
124905317	LOC124905317	pseudo	0	false
124905318	LOC124905318	pseudo	0	false
124905319	LOC124905319	ncRNA	0	false
124905320	LOC124905320	protein-coding	0	false
124905321	LOC124905321	snRNA	0	false
124905322	LOC124905322	ncRNA	0	false
124905323	LOC124905323	ncRNA	0	false
124905324	LOC124905324	ncRNA	0	false
124905325	LOC124905325	ncRNA	0	false
124905326	LOC124905326	snRNA	0	false
124905327	LOC124905327	snRNA	0	false
124905328	LOC124905328	snoRNA	0	false
124905329	LOC124905329	ncRNA	0	false
124905330	LOC124905330	protein-coding	0	false
124905331	LOC124905331	protein-coding	1	true
124905332	LOC124905332	pseudo	0	false
124905333	LOC124905333	pseudo	0	false
124905334	LOC124905334	snRNA	0	false
124905335	LOC124905335	ncRNA	0	false
124905336	LOC124905336	pseudo	0	false
124905337	LOC124905337	ncRNA	0	false
124905338	LOC124905338	ncRNA	0	false
124905339	LOC124905339	ncRNA	0	false
124905340	LOC124905340	ncRNA	0	false
124905341	LOC124905341	pseudo	0	false
124905342	LOC124905342	pseudo	0	false
124905343	LOC124905343	pseudo	0	false
124905344	LOC124905344	protein-coding	0	false
124905345	LOC124905345	protein-coding	0	false
124905346	LOC124905346	ncRNA	0	false
124905347	LOC124905347	ncRNA	0	false
124905348	LOC124905348	pseudo	0	false
124905349	LOC124905349	ncRNA	0	false
124905350	LOC124905350	ncRNA	0	false
124905351	LOC124905351	protein-coding	0	false
124905352	LOC124905352	protein-coding	0	false
124905353	LOC124905353	ncRNA	0	false
124905354	LOC124905354	ncRNA	0	false
124905355	LOC124905355	pseudo	0	false
124905356	LOC124905356	ncRNA	0	false
124905357	LOC124905357	protein-coding	0	false
124905358	LOC124905358	ncRNA	0	false
124905359	LOC124905359	protein-coding	0	false
124905360	LOC124905360	ncRNA	0	false
124905361	LOC124905361	ncRNA	0	false
124905362	LOC124905362	ncRNA	0	false
124905363	LOC124905363	ncRNA	0	false
124905364	LOC124905364	ncRNA	0	false
124905365	LOC124905365	ncRNA	0	false
124905366	LOC124905366	protein-coding	0	false
124905367	LOC124905367	ncRNA	0	false
124905368	LOC124905368	protein-coding	0	false
124905369	LOC124905369	ncRNA	0	false
124905370	LOC124905370	ncRNA	0	false
124905371	LOC124905371	ncRNA	0	false
124905372	LOC124905372	protein-coding	0	false
124905374	LOC124905374	ncRNA	0	false
124905375	LOC124905375	protein-coding	0	false
124905376	LOC124905376	protein-coding	0	false
124905377	LOC124905377	protein-coding	0	false
124905378	LOC124905378	ncRNA	0	false
124905379	LOC124905379	ncRNA	0	false
124905380	LOC124905380	ncRNA	0	false
124905381	LOC124905381	ncRNA	0	false
124905382	LOC124905382	ncRNA	0	false
124905383	LOC124905383	ncRNA	0	false
124905384	LOC124905384	pseudo	0	false
124905385	LOC124905385	protein-coding	0	false
124905386	LOC124905386	ncRNA	0	false
124905387	LOC124905387	ncRNA	0	false
124905388	LOC124905388	ncRNA	0	false
124905389	LOC124905389	ncRNA	0	false
124905390	LOC124905390	ncRNA	0	false
124905391	LOC124905391	ncRNA	0	false
124905392	LOC124905392	ncRNA	0	false
124905393	LOC124905393	ncRNA	0	false
124905394	LOC124905394	ncRNA	0	false
124905395	LOC124905395	protein-coding	0	false
124905396	LOC124905396	ncRNA	0	false
124905397	LOC124905397	pseudo	0	false
124905398	LOC124905398	ncRNA	0	false
124905399	LOC124905399	ncRNA	0	false
124905400	LOC124905400	ncRNA	0	false
124905401	LOC124905401	ncRNA	0	false
124905402	LOC124905402	ncRNA	0	false
124905403	LOC124905403	protein-coding	0	false
124905404	LOC124905404	snoRNA	0	false
124905405	LOC124905405	pseudo	0	false
124905406	LOC124905406	protein-coding	0	false
124905408	LOC124905408	protein-coding	0	false
124905409	LOC124905409	protein-coding	0	false
124905410	LOC124905410	protein-coding	0	false
124905411	LOC124905411	protein-coding	0	false
124905412	LOC124905412	protein-coding	0	false
124905413	LOC124905413	protein-coding	0	false
124905414	LOC124905414	pseudo	0	false
124905415	LOC124905415	snoRNA	0	false
124905416	LOC124905416	protein-coding	0	false
124905417	LOC124905417	ncRNA	0	false
124905418	LOC124905418	ncRNA	0	false
124905419	LOC124905419	snoRNA	0	false
124905420	LOC124905420	snoRNA	0	false
124905421	LOC124905421	protein-coding	0	false
124905422	LOC124905422	rRNA	0	false
124905423	LOC124905423	pseudo	0	false
124905424	LOC124905424	rRNA	0	false
124905425	LOC124905425	rRNA	0	false
124905426	LOC124905426	rRNA	0	false
124905427	LOC124905427	rRNA	0	false
124905428	LOC124905428	rRNA	0	false
124905429	LOC124905429	rRNA	0	false
